weekend_of,movie_title,show_date,day_of_week,theatre_name,timezone,showtime,showtime_id,snapshot_time,final_check_time,minutes_to_showtime,capacity,snapshot_reserved_seats,snapshot_occupancy,final_seats_sold,final_occupancy,pickup_seats,pickup_ratio
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Westbank Palace 16,CT,9:00pm,142069899,2026-05-07T03:59:30.836419+00:00,2026-05-08T07:48:40.049346+00:00,1020.49,151,27,0.1788,50,0.3311,23,1.8519
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Westroads 14,CT,9:15pm,142919701,2026-05-07T04:00:03.450820+00:00,2026-05-08T07:48:41.462018+00:00,1034.94,244,2,0.0082,6,0.0246,4,3.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Westroads 14,CT,8:00pm,142167638,2026-05-07T04:00:03.450820+00:00,2026-05-08T07:48:41.462018+00:00,959.94,459,0,0.0,8,0.0174,8,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC 600 North Michigan 9,CT,10:00pm,142095270,2026-05-07T04:00:51.546525+00:00,2026-05-08T07:48:42.281397+00:00,1079.14,102,0,0.0,4,0.0392,4,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC 600 North Michigan 9,CT,8:15pm,142891483,2026-05-07T04:00:51.546525+00:00,2026-05-08T07:48:42.281397+00:00,974.14,91,1,0.011,8,0.0879,7,8.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC DINE-IN Block 37,CT,10:00pm,142845237,2026-05-07T04:01:21.155795+00:00,2026-05-08T07:49:00.924078+00:00,1078.65,37,3,0.0811,18,0.4865,15,6.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC DINE-IN Block 37,CT,9:00pm,142118956,2026-05-07T04:01:21.155795+00:00,2026-05-08T07:49:00.924078+00:00,1018.65,37,7,0.1892,18,0.4865,11,2.5714
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC DINE-IN Rosemont 12,CT,10:30pm,142099271,2026-05-07T04:01:46.290167+00:00,2026-05-08T07:49:05.999770+00:00,1108.23,200,49,0.245,72,0.36,23,1.4694
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC DINE-IN Rosemont 12,CT,10:00pm,142893587,2026-05-07T04:01:46.290167+00:00,2026-05-08T07:49:05.999770+00:00,1078.23,95,0,0.0,8,0.0842,8,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC DINE-IN Rosemont 12,CT,9:30pm,142893605,2026-05-07T04:01:46.290167+00:00,2026-05-08T07:49:05.999770+00:00,1048.23,98,0,0.0,15,0.1531,15,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC DINE-IN Rosemont 12,CT,8:30pm,142893602,2026-05-07T04:01:46.290167+00:00,2026-05-08T07:49:05.999770+00:00,988.23,107,4,0.0374,40,0.3738,36,10.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Ford City 14,CT,10:30pm,142775505,2026-05-07T04:02:20.154420+00:00,2026-05-08T07:49:06.419606+00:00,1107.66,88,1,0.0114,39,0.4432,38,39.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Ford City 14,CT,9:00pm,142194303,2026-05-07T04:02:20.154420+00:00,2026-05-08T07:49:06.419606+00:00,1017.66,196,19,0.0969,73,0.3724,54,3.8421
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Ford City 14,CT,8:10pm,142993096,2026-05-07T04:02:20.154420+00:00,2026-05-08T07:49:06.419606+00:00,967.66,60,3,0.05,13,0.2167,10,4.3333
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC NEWCITY 14,CT,9:00pm,142198862,2026-05-07T04:02:53.082433+00:00,2026-05-08T07:49:24.393461+00:00,1017.12,212,6,0.0283,30,0.1415,24,5.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC NEWCITY 14,CT,10:00pm,142198816,2026-05-07T04:02:53.082433+00:00,2026-05-08T07:49:24.393461+00:00,1077.12,50,0,0.0,3,0.06,3,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Niles 12,CT,9:00pm,142145509,2026-05-07T04:03:19.093156+00:00,2026-05-08T07:49:32.994915+00:00,1016.68,396,1,0.0025,24,0.0606,23,24.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Niles 12,CT,10:00pm,142707752,2026-05-07T04:03:19.093156+00:00,2026-05-08T07:49:32.994915+00:00,1076.68,366,2,0.0055,14,0.0383,12,7.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Northbrook 14,CT,9:15pm,142183131,2026-05-07T04:03:53.212376+00:00,2026-05-08T07:49:35.556537+00:00,1031.11,67,5,0.0746,11,0.1642,6,2.2
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Northbrook 14,CT,8:15pm,142902910,2026-05-07T04:03:53.212376+00:00,2026-05-08T07:49:35.556537+00:00,971.11,55,2,0.0364,11,0.2,9,5.5
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Oakbrook Center 12,CT,10:00pm,142217360,2026-05-07T04:04:19.384544+00:00,2026-05-08T07:49:47.681301+00:00,1075.68,202,35,0.1733,58,0.2871,23,1.6571
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Oakbrook Center 12,CT,11:00pm,142217340,2026-05-07T04:04:19.384544+00:00,2026-05-08T07:49:47.681301+00:00,1135.68,176,27,0.1534,46,0.2614,19,1.7037
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Oakbrook Center 12,CT,8:30pm,142217322,2026-05-07T04:04:19.384544+00:00,2026-05-08T07:49:47.681301+00:00,985.68,131,14,0.1069,56,0.4275,42,4.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Randhurst 12,CT,8:45pm,142107363,2026-05-07T04:04:47.505089+00:00,2026-05-08T07:49:57.569065+00:00,1000.21,193,4,0.0207,17,0.0881,13,4.25
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC River East 21,CT,10:00pm,142156373,2026-05-07T04:05:16.683899+00:00,2026-05-08T07:50:01.483632+00:00,1074.72,168,19,0.1131,11,0.0655,0,0.5789
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC River East 21,CT,11:00pm,142846208,2026-05-07T04:05:16.683899+00:00,2026-05-08T07:50:01.483632+00:00,1134.72,68,3,0.0441,9,0.1324,6,3.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC River East 21,CT,9:20pm,142873444,2026-05-07T04:05:16.683899+00:00,2026-05-08T07:50:01.483632+00:00,1034.72,46,3,0.0652,15,0.3261,12,5.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC River East 21,CT,8:00pm,142156314,2026-05-07T04:05:16.683899+00:00,2026-05-08T07:50:01.483632+00:00,954.72,68,7,0.1029,27,0.3971,20,3.8571
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Roosevelt Collection 16,CT,10:00pm,142218614,2026-05-07T04:05:48.127178+00:00,2026-05-08T07:50:13.960257+00:00,1074.2,194,46,0.2371,83,0.4278,37,1.8043
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Roosevelt Collection 16,CT,9:00pm,142218607,2026-05-07T04:05:48.127178+00:00,2026-05-08T07:50:13.960257+00:00,1014.2,210,42,0.2,67,0.319,25,1.5952
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Roosevelt Collection 16,CT,10:40pm,142218675,2026-05-07T04:05:48.127178+00:00,2026-05-08T07:50:13.960257+00:00,1114.2,65,4,0.0615,28,0.4308,24,7.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Roosevelt Collection 16,CT,8:00pm,142218676,2026-05-07T04:05:48.127178+00:00,2026-05-08T07:50:13.960257+00:00,954.2,111,5,0.045,25,0.2252,20,5.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Roosevelt Collection 16,CT,10:15pm,142985766,2026-05-07T04:05:48.127178+00:00,2026-05-08T07:50:13.960257+00:00,1089.2,67,0,0.0,0,0.0,0,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC South Barrington 24,CT,10:00pm,142204520,2026-05-07T04:06:25.130616+00:00,2026-05-08T07:50:17.683705+00:00,1073.58,433,31,0.0716,53,0.1224,22,1.7097
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC South Barrington 24,CT,11:00pm,142204499,2026-05-07T04:06:25.130616+00:00,2026-05-08T07:50:17.683705+00:00,1133.58,223,38,0.1704,61,0.2735,23,1.6053
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC South Barrington 24,CT,9:00pm,142204559,2026-05-07T04:06:25.130616+00:00,2026-05-08T07:50:17.683705+00:00,1013.58,126,16,0.127,23,0.1825,7,1.4375
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Streets of Woodfield 20,CT,9:00pm,142191404,2026-05-07T04:06:54.875799+00:00,2026-05-08T07:50:28.664677+00:00,1013.09,171,26,0.152,45,0.2632,19,1.7308
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Streets of Woodfield 20,CT,8:00pm,142893448,2026-05-07T04:06:54.875799+00:00,2026-05-08T07:50:28.664677+00:00,953.09,58,5,0.0862,30,0.5172,25,6.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Village Crossing 18,CT,10:00pm,142050087,2026-05-07T04:07:20.751816+00:00,2026-05-08T07:50:43.408021+00:00,1072.65,191,45,0.2356,92,0.4817,47,2.0444
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Yorktown 18,CT,9:00pm,142170778,2026-05-07T04:08:26.576367+00:00,2026-05-08T07:50:44.985241+00:00,1011.56,139,29,0.2086,45,0.3237,16,1.5517
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC DINE-IN Mesquite 30,CT,10:00pm,142102939,2026-05-07T04:10:21.777007+00:00,2026-05-08T07:51:07.387962+00:00,1069.64,241,90,0.3734,153,0.6349,63,1.7
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC DINE-IN Mesquite 30,CT,9:00pm,142102926,2026-05-07T04:10:21.777007+00:00,2026-05-08T07:51:07.387962+00:00,1009.64,222,13,0.0586,58,0.2613,45,4.4615
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC DINE-IN Mesquite 30,CT,8:00pm,142103007,2026-05-07T04:10:21.777007+00:00,2026-05-08T07:51:07.387962+00:00,949.64,61,30,0.4918,46,0.7541,16,1.5333
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Firewheel 18,CT,10:00pm,142058390,2026-05-07T04:11:30.141848+00:00,2026-05-08T07:51:17.729216+00:00,1068.5,212,28,0.1321,52,0.2453,24,1.8571
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Firewheel 18,CT,10:45pm,142058273,2026-05-07T04:11:30.141848+00:00,2026-05-08T07:51:17.729216+00:00,1113.5,147,35,0.2381,65,0.4422,30,1.8571
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Firewheel 18,CT,9:00pm,142058348,2026-05-07T04:11:30.141848+00:00,2026-05-08T07:51:17.729216+00:00,1008.5,288,6,0.0208,7,0.0243,1,1.1667
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Firewheel 18,CT,10:15pm,142981747,2026-05-07T04:11:30.141848+00:00,2026-05-08T07:51:17.729216+00:00,1083.5,110,0,0.0,4,0.0364,4,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Firewheel 18,CT,9:45pm,142981753,2026-05-07T04:11:30.141848+00:00,2026-05-08T07:51:17.729216+00:00,1053.5,159,0,0.0,4,0.0252,4,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Firewheel 18,CT,8:30pm,142981827,2026-05-07T04:11:30.141848+00:00,2026-05-08T07:51:17.729216+00:00,978.5,95,0,0.0,7,0.0737,7,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Firewheel 18,CT,8:15pm,142058321,2026-05-07T04:11:30.141848+00:00,2026-05-08T07:51:17.729216+00:00,963.5,229,0,0.0,8,0.0349,8,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Grapevine Mills 24,CT,10:00pm,142060044,2026-05-07T04:12:11.167300+00:00,2026-05-08T07:51:37.134596+00:00,1067.81,338,13,0.0385,25,0.074,12,1.9231
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Grapevine Mills 24,CT,10:30pm,142060057,2026-05-07T04:12:11.167300+00:00,2026-05-08T07:51:37.134596+00:00,1097.81,248,16,0.0645,32,0.129,16,2.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Grapevine Mills 24,CT,9:30pm,142060093,2026-05-07T04:12:11.167300+00:00,2026-05-08T07:51:37.134596+00:00,1037.81,247,0,0.0,5,0.0202,5,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Grapevine Mills 24,CT,8:20pm,142060009,2026-05-07T04:12:11.167300+00:00,2026-05-08T07:51:37.134596+00:00,967.81,28,0,0.0,8,0.2857,8,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Irving Mall 14,CT,8:00pm,142209753,2026-05-07T04:12:44.377685+00:00,2026-05-08T07:51:52.830782+00:00,947.26,101,33,0.3267,51,0.505,18,1.5455
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC NorthPark 15,CT,8:15pm,142824146,2026-05-07T04:13:10.756879+00:00,2026-05-08T07:51:54.018223+00:00,961.82,238,28,0.1176,122,0.5126,94,4.3571
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Southlake 24,CT,11:00pm,142145895,2026-05-07T04:13:35.438441+00:00,2026-05-08T07:52:07.209604+00:00,1126.41,319,10,0.0313,54,0.1693,44,5.4
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Southlake 24,CT,10:00pm,142145877,2026-05-07T04:13:35.438441+00:00,2026-05-08T07:52:07.209604+00:00,1066.41,223,26,0.1166,57,0.2556,31,2.1923
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Southlake 24,CT,9:00pm,142145919,2026-05-07T04:13:35.438441+00:00,2026-05-08T07:52:07.209604+00:00,1006.41,140,9,0.0643,43,0.3071,34,4.7778
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Stonebriar 24,CT,9:20pm,142181854,2026-05-07T04:14:09.760368+00:00,2026-05-08T07:52:12.027190+00:00,1025.84,296,40,0.1351,67,0.2264,27,1.675
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Stonebriar 24,CT,11:00pm,142181833,2026-05-07T04:14:09.760368+00:00,2026-05-08T07:52:12.027190+00:00,1125.84,168,25,0.1488,41,0.244,16,1.64
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Stonebriar 24,CT,10:15pm,142181881,2026-05-07T04:14:09.760368+00:00,2026-05-08T07:52:12.027190+00:00,1080.84,156,5,0.0321,13,0.0833,8,2.6
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Stonebriar 24,CT,8:00pm,142896664,2026-05-07T04:14:09.760368+00:00,2026-05-08T07:52:12.027190+00:00,945.84,44,7,0.1591,12,0.2727,5,1.7143
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC The Parks At Arlington 18,CT,10:00pm,143007525,2026-05-07T04:14:42.701139+00:00,2026-05-08T07:52:14.216753+00:00,1065.29,192,9,0.0469,53,0.276,44,5.8889
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC The Parks At Arlington 18,CT,9:15pm,143007558,2026-05-07T04:14:42.701139+00:00,2026-05-08T07:52:14.216753+00:00,1020.29,160,32,0.2,68,0.425,36,2.125
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC The Parks At Arlington 18,CT,8:00pm,142211797,2026-05-07T04:14:42.701139+00:00,2026-05-08T07:52:14.216753+00:00,945.29,323,12,0.0372,25,0.0774,13,2.0833
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC The Parks At Arlington 18,CT,10:30pm,143007555,2026-05-07T04:14:42.701139+00:00,2026-05-08T07:52:14.216753+00:00,1095.29,148,0,0.0,4,0.027,4,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC The Parks At Arlington 18,CT,8:45pm,143007541,2026-05-07T04:14:42.701139+00:00,2026-05-08T07:52:14.216753+00:00,990.29,151,0,0.0,6,0.0397,6,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Village On The Parkway 9,CT,10:30pm,142219118,2026-05-07T04:15:19.968451+00:00,2026-05-08T07:52:34.771435+00:00,1094.67,283,40,0.1413,79,0.2792,39,1.975
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Village On The Parkway 9,CT,9:15pm,142971433,2026-05-07T04:15:19.968451+00:00,2026-05-08T07:52:34.771435+00:00,1019.67,157,6,0.0382,36,0.2293,30,6.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC CLASSIC Brazos Mall 14,CT,9:50pm,142833625,2026-05-07T04:15:52.986078+00:00,2026-05-08T07:52:39.510024+00:00,1054.12,250,13,0.052,19,0.076,6,1.4615
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC CLASSIC Brazos Mall 14,CT,8:30pm,142947342,2026-05-07T04:15:52.986078+00:00,2026-05-08T07:52:39.510024+00:00,974.12,124,1,0.0081,11,0.0887,10,11.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Causeway 13,CT,10:00pm,142209648,2026-05-07T04:16:19.542148+00:00,2026-05-08T07:52:45.478108+00:00,1063.67,116,2,0.0172,7,0.0603,5,3.5
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Causeway 13,CT,9:00pm,142895498,2026-05-07T04:16:19.542148+00:00,2026-05-08T07:52:45.478108+00:00,1003.67,164,1,0.0061,5,0.0305,4,5.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Centerpoint 11,CT,9:00pm,142203385,2026-05-07T04:16:43.473047+00:00,2026-05-08T07:52:58.485663+00:00,1003.28,134,11,0.0821,35,0.2612,24,3.1818
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Centerpoint 11,CT,8:00pm,143008690,2026-05-07T04:16:43.473047+00:00,2026-05-08T07:52:58.485663+00:00,943.28,59,1,0.0169,28,0.4746,27,28.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Centerpoint 11,CT,6:00pm,142203384,2026-05-07T04:16:43.473047+00:00,2026-05-08T07:52:58.485663+00:00,823.28,134,20,0.1493,34,0.2537,14,1.7
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Deerbrook 24,CT,9:00pm,142209525,2026-05-07T04:17:06.863104+00:00,2026-05-08T07:53:03.296170+00:00,1002.89,128,21,0.1641,54,0.4219,33,2.5714
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Deerbrook 24,CT,10:15pm,142209485,2026-05-07T04:17:06.863104+00:00,2026-05-08T07:53:03.296170+00:00,1077.89,172,12,0.0698,20,0.1163,8,1.6667
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Deerbrook 24,CT,9:30pm,142942729,2026-05-07T04:17:06.863104+00:00,2026-05-08T07:53:03.296170+00:00,1032.89,200,0,0.0,6,0.03,6,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Deerbrook 24,CT,8:30pm,142942732,2026-05-07T04:17:06.863104+00:00,2026-05-08T07:53:03.296170+00:00,972.89,288,0,0.0,4,0.0139,4,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Deerbrook 24,CT,8:00pm,142209453,2026-05-07T04:17:06.863104+00:00,2026-05-08T07:53:03.296170+00:00,942.89,260,16,0.0615,18,0.0692,2,1.125
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Eastchase 9,CT,9:15pm,142974335,2026-05-07T04:17:45.641047+00:00,2026-05-08T07:53:08.920682+00:00,1017.24,45,0,0.0,20,0.4444,20,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC First Colony 24,CT,9:30pm,142514731,2026-05-07T04:18:08.383806+00:00,2026-05-08T07:53:27.965483+00:00,1031.86,298,31,0.104,61,0.2047,30,1.9677
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC First Colony 24,CT,10:00pm,142107409,2026-05-07T04:18:08.383806+00:00,2026-05-08T07:53:27.965483+00:00,1061.86,207,16,0.0773,23,0.1111,7,1.4375
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC First Colony 24,CT,10:30pm,142942779,2026-05-07T04:18:08.383806+00:00,2026-05-08T07:53:27.965483+00:00,1091.86,177,0,0.0,12,0.0678,12,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC First Colony 24,CT,9:00pm,142107448,2026-05-07T04:18:08.383806+00:00,2026-05-08T07:53:27.965483+00:00,1001.86,91,9,0.0989,26,0.2857,17,2.8889
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Fountains 18,CT,9:00pm,142055671,2026-05-07T04:18:56.843951+00:00,2026-05-08T07:53:30.670741+00:00,1001.05,232,64,0.2759,112,0.4828,48,1.75
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Fountains 18,CT,10:30pm,142055636,2026-05-07T04:18:56.843951+00:00,2026-05-08T07:53:30.670741+00:00,1091.05,171,22,0.1287,49,0.2865,27,2.2273
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Fountains 18,CT,11:00pm,142055677,2026-05-07T04:18:56.843951+00:00,2026-05-08T07:53:30.670741+00:00,1121.05,109,7,0.0642,22,0.2018,15,3.1429
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Fountains 18,CT,10:00pm,142757429,2026-05-07T04:18:56.843951+00:00,2026-05-08T07:53:30.670741+00:00,1061.05,91,0,0.0,8,0.0879,8,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Fountains 18,CT,8:00pm,142055676,2026-05-07T04:18:56.843951+00:00,2026-05-08T07:53:30.670741+00:00,941.05,109,1,0.0092,21,0.1927,20,21.0
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Gulf Pointe 30,CT,9:00pm,142053794,2026-05-07T04:19:34.312044+00:00,2026-05-08T07:53:33.264811+00:00,1000.43,314,32,0.1019,109,0.3471,77,3.4062
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Gulf Pointe 30,CT,10:00pm,142053790,2026-05-07T04:19:34.312044+00:00,2026-05-08T07:53:33.264811+00:00,1060.43,245,32,0.1306,62,0.2531,30,1.9375
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Gulf Pointe 30,CT,10:30pm,142221420,2026-05-07T04:19:34.312044+00:00,2026-05-08T07:53:33.264811+00:00,1090.43,409,0,0.0,3,0.0073,3,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Gulf Pointe 30,CT,9:30pm,142674800,2026-05-07T04:19:34.312044+00:00,2026-05-08T07:53:33.264811+00:00,1030.43,241,0,0.0,11,0.0456,11,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Gulf Pointe 30,CT,11:00pm,142053836,2026-05-07T04:19:34.312044+00:00,2026-05-08T07:53:33.264811+00:00,1120.43,151,15,0.0993,34,0.2252,19,2.2667
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Gulf Pointe 30,CT,8:00pm,142053837,2026-05-07T04:19:34.312044+00:00,2026-05-08T07:53:33.264811+00:00,940.43,151,74,0.4901,101,0.6689,27,1.3649
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Houston 8,CT,9:00pm,142185017,2026-05-07T04:20:15.592110+00:00,2026-05-08T07:53:55.733879+00:00,999.74,162,9,0.0556,29,0.179,20,3.2222
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Katy Mills 20,CT,9:00pm,142052358,2026-05-07T04:20:39.925509+00:00,2026-05-08T07:54:03.230888+00:00,999.33,140,21,0.15,54,0.3857,33,2.5714
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Katy Mills 20,CT,10:00pm,142052363,2026-05-07T04:20:39.925509+00:00,2026-05-08T07:54:03.230888+00:00,1059.33,131,5,0.0382,14,0.1069,9,2.8
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Katy Mills 20,CT,10:30pm,142903600,2026-05-07T04:20:39.925509+00:00,2026-05-08T07:54:03.230888+00:00,1089.33,65,0,0.0,10,0.1538,10,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Katy Mills 20,CT,8:00pm,142902609,2026-05-07T04:20:39.925509+00:00,2026-05-08T07:54:03.230888+00:00,939.33,85,0,0.0,4,0.0471,4,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Metropark Square 10,CT,10:45pm,142156940,2026-05-07T04:21:14.750679+00:00,2026-05-08T07:54:07.557801+00:00,1103.75,159,15,0.0943,22,0.1384,7,1.4667
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Metropark Square 10,CT,10:10pm,142966000,2026-05-07T04:21:14.750679+00:00,2026-05-08T07:54:07.557801+00:00,1068.75,175,2,0.0114,25,0.1429,23,12.5
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Rio Cinemas 18,CT,10:30pm,142172619,2026-05-07T04:21:42.058877+00:00,2026-05-08T07:54:14.690003+00:00,1088.3,173,18,0.104,35,0.2023,17,1.9444
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Rio Cinemas 18,CT,9:30pm,142172647,2026-05-07T04:21:42.058877+00:00,2026-05-08T07:54:14.690003+00:00,1028.3,95,23,0.2421,25,0.2632,2,1.087
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Rio Cinemas 18,CT,10:00pm,142952941,2026-05-07T04:21:42.058877+00:00,2026-05-08T07:54:14.690003+00:00,1058.3,89,0,0.0,11,0.1236,11,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Spring 10,CT,10:30pm,142885028,2026-05-07T04:22:14.304833+00:00,2026-05-08T07:54:31.269501+00:00,1087.76,143,9,0.0629,25,0.1748,16,2.7778
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Spring 10,CT,9:00pm,142884994,2026-05-07T04:22:14.304833+00:00,2026-05-08T07:54:31.269501+00:00,997.76,159,8,0.0503,23,0.1447,15,2.875
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Willowbrook 24,CT,10:00pm,142057846,2026-05-07T04:22:40.721024+00:00,2026-05-08T07:54:31.772062+00:00,1057.32,136,38,0.2794,69,0.5074,31,1.8158
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Willowbrook 24,CT,10:30pm,142057832,2026-05-07T04:22:40.721024+00:00,2026-05-08T07:54:31.772062+00:00,1087.32,195,5,0.0256,49,0.2513,44,9.8
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Willowbrook 24,CT,9:30pm,142887708,2026-05-07T04:22:40.721024+00:00,2026-05-08T07:54:31.772062+00:00,1027.32,40,0,0.0,11,0.275,11,
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Willowbrook 24,CT,9:00pm,142057819,2026-05-07T04:22:40.721024+00:00,2026-05-08T07:54:31.772062+00:00,997.32,66,12,0.1818,30,0.4545,18,2.5
2026-05-08,Mortal Kombat II,2026-05-07,Thursday,AMC Willowbrook 24,CT,8:00pm,142887717,2026-05-07T04:22:40.721024+00:00,2026-05-08T07:54:31.772062+00:00,937.32,68,2,0.0294,33,0.4853,31,16.5
