weekend_of,run_id,date,day_of_week,theatre_name,theatre_city,timezone,movie_title,polymarket_market,showtime,check_time,minutes_after_showtime,auditorium_name,auditorium_type,total_seats,seats_sold,seats_available,occupancy_pct,amc_seat_map_url,notes
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Kips Bay 15,New York,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:15pm,2026-08-10T11:42:14.519759+00:00,747,,Standard,41,36,5,87.8,https://www.amctheatres.com/showtimes/145908003/seats,Standard @ 7:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Kips Bay 15,New York,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,5:15pm,2026-08-10T11:42:14.519759+00:00,867,,Standard,145,107,38,73.8,https://www.amctheatres.com/showtimes/145487800/seats,Standard @ 5:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Kips Bay 15,New York,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,4:00pm,2026-08-10T11:42:14.519759+00:00,942,,Standard,39,29,10,74.4,https://www.amctheatres.com/showtimes/145908001/seats,Standard @ 4:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Kips Bay 15,New York,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,2:35pm,2026-08-10T11:42:14.519759+00:00,1027,,Standard,145,98,47,67.6,https://www.amctheatres.com/showtimes/145487801/seats,Standard @ 2:35pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Kips Bay 15,New York,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,12:45pm,2026-08-10T11:42:14.519759+00:00,1137,,Standard,39,24,15,61.5,https://www.amctheatres.com/showtimes/145908002/seats,Standard @ 12:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Kips Bay 15,New York,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,1:00pm,2026-08-10T11:42:14.519759+00:00,1122,,Open Caption (On-screen Subtitles),39,1,38,2.6,https://www.amctheatres.com/showtimes/144687252/seats,Open Caption (On-screen Subtitles) @ 1:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Kips Bay 15,New York,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,9:00pm,2026-08-10T11:42:14.519759+00:00,642,,Standard,39,1,38,2.6,https://www.amctheatres.com/showtimes/144687248/seats,Standard @ 9:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Kips Bay 15,New York,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,6:15pm,2026-08-10T11:42:14.519759+00:00,807,,Standard,39,5,34,12.8,https://www.amctheatres.com/showtimes/144687246/seats,Standard @ 6:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Kips Bay 15,New York,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,3:30pm,2026-08-10T11:42:14.519759+00:00,972,,Standard,39,6,33,15.4,https://www.amctheatres.com/showtimes/144687250/seats,Standard @ 3:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Kips Bay 15,New York,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,10:05am,2026-08-10T11:42:14.519759+00:00,1297,,Standard,39,3,36,7.7,https://www.amctheatres.com/showtimes/144687255/seats,Standard @ 10:05am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Tysons Corner 16,Washington DC,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,11:00pm,2026-08-10T11:42:39.882172+00:00,522,,Laser at AMC,95,2,93,2.1,https://www.amctheatres.com/showtimes/145474249/seats,Laser at AMC @ 11:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Tysons Corner 16,Washington DC,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,8:15pm,2026-08-10T11:42:39.882172+00:00,687,,Laser at AMC,95,27,68,28.4,https://www.amctheatres.com/showtimes/145474248/seats,Laser at AMC @ 8:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Tysons Corner 16,Washington DC,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,5:30pm,2026-08-10T11:42:39.882172+00:00,852,,Laser at AMC,95,46,49,48.4,https://www.amctheatres.com/showtimes/145474247/seats,Laser at AMC @ 5:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Tysons Corner 16,Washington DC,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,12:00pm,2026-08-10T11:42:39.882172+00:00,1182,,Laser at AMC,95,10,85,10.5,https://www.amctheatres.com/showtimes/145474245/seats,Laser at AMC @ 12:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Tysons Corner 16,Washington DC,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,2:45pm,2026-08-10T11:42:39.882172+00:00,1017,,Open Caption (On-screen Subtitles),95,19,76,20,https://www.amctheatres.com/showtimes/145474246/seats,Open Caption (On-screen Subtitles) @ 2:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC DINE-IN Disney Springs 24,Orlando,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,6:15pm,2026-08-10T11:42:43.272036+00:00,807,,Laser at AMC,111,49,62,44.1,https://www.amctheatres.com/showtimes/145847081/seats,Laser at AMC @ 6:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC DINE-IN Disney Springs 24,Orlando,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:30pm,2026-08-10T11:42:43.272036+00:00,552,,Dine-In Delivery to Seat,71,30,41,42.3,https://www.amctheatres.com/showtimes/145910001/seats,Dine-In Delivery to Seat @ 10:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC DINE-IN Disney Springs 24,Orlando,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,9:45pm,2026-08-10T11:42:43.272036+00:00,597,,Dine-In Delivery to Seat,69,46,23,66.7,https://www.amctheatres.com/showtimes/145436771/seats,Dine-In Delivery to Seat @ 9:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC DINE-IN Disney Springs 24,Orlando,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,9:00pm,2026-08-10T11:42:43.272036+00:00,642,,English Spoken with Spanish Subtitles,111,17,94,15.3,https://www.amctheatres.com/showtimes/145847077/seats,English Spoken with Spanish Subtitles @ 9:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC DINE-IN Disney Springs 24,Orlando,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:00pm,2026-08-10T11:42:43.272036+00:00,762,,Dine-In Delivery to Seat,69,49,20,71,https://www.amctheatres.com/showtimes/145436772/seats,Dine-In Delivery to Seat @ 7:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC DINE-IN Disney Springs 24,Orlando,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,4:15pm,2026-08-10T11:42:43.272036+00:00,927,,Dine-In Delivery to Seat,69,45,24,65.2,https://www.amctheatres.com/showtimes/145436773/seats,Dine-In Delivery to Seat @ 4:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC DINE-IN Disney Springs 24,Orlando,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,1:30pm,2026-08-10T11:42:43.272036+00:00,1092,,Dine-In Delivery to Seat,69,57,12,82.6,https://www.amctheatres.com/showtimes/145436770/seats,Dine-In Delivery to Seat @ 1:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC DINE-IN Disney Springs 24,Orlando,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:45am,2026-08-10T11:42:43.272036+00:00,1257,,Dine-In Delivery to Seat,69,38,31,55.1,https://www.amctheatres.com/showtimes/145436788/seats,Dine-In Delivery to Seat @ 10:45am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC DINE-IN Disney Springs 24,Orlando,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,9:45pm,2026-08-10T11:42:43.272036+00:00,597,,Laser at AMC,116,9,107,7.8,https://www.amctheatres.com/showtimes/145910450/seats,Laser at AMC @ 9:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC DINE-IN Disney Springs 24,Orlando,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,10:30pm,2026-08-10T11:42:43.272036+00:00,552,,Dine-In Delivery to Seat,71,0,71,0,https://www.amctheatres.com/showtimes/144688503/seats,Dine-In Delivery to Seat @ 10:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC DINE-IN Disney Springs 24,Orlando,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,7:45pm,2026-08-10T11:42:43.272036+00:00,717,,Dine-In Delivery to Seat,71,22,49,31,https://www.amctheatres.com/showtimes/144688502/seats,Dine-In Delivery to Seat @ 7:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC DINE-IN Disney Springs 24,Orlando,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,5:00pm,2026-08-10T11:42:43.272036+00:00,882,,Dine-In Delivery to Seat,71,28,43,39.4,https://www.amctheatres.com/showtimes/144688501/seats,Dine-In Delivery to Seat @ 5:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC DINE-IN Disney Springs 24,Orlando,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,2:15pm,2026-08-10T11:42:43.272036+00:00,1047,,Dine-In Delivery to Seat,71,26,45,36.6,https://www.amctheatres.com/showtimes/144688504/seats,Dine-In Delivery to Seat @ 2:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC DINE-IN Disney Springs 24,Orlando,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,11:30am,2026-08-10T11:42:43.272036+00:00,1212,,Dine-In Delivery to Seat,71,25,46,35.2,https://www.amctheatres.com/showtimes/144688505/seats,Dine-In Delivery to Seat @ 11:30am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Waterfront 22,Pittsburgh,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,9:15pm,2026-08-10T11:43:09.103145+00:00,628,,Laser at AMC,66,7,59,10.6,https://www.amctheatres.com/showtimes/145418151/seats,Laser at AMC @ 9:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Waterfront 22,Pittsburgh,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,6:30pm,2026-08-10T11:43:09.103145+00:00,793,,Laser at AMC,66,18,48,27.3,https://www.amctheatres.com/showtimes/145418150/seats,Laser at AMC @ 6:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Waterfront 22,Pittsburgh,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,3:45pm,2026-08-10T11:43:09.103145+00:00,958,,Laser at AMC,66,17,49,25.8,https://www.amctheatres.com/showtimes/145418149/seats,Laser at AMC @ 3:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Waterfront 22,Pittsburgh,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,1:00pm,2026-08-10T11:43:09.103145+00:00,1123,,Laser at AMC,66,22,44,33.3,https://www.amctheatres.com/showtimes/145418148/seats,Laser at AMC @ 1:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Waterfront 22,Pittsburgh,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:10am,2026-08-10T11:43:09.103145+00:00,1293,,Laser at AMC,66,8,58,12.1,https://www.amctheatres.com/showtimes/145815600/seats,Laser at AMC @ 10:10am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Waterfront 22,Pittsburgh,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,10:00pm,2026-08-10T11:43:09.103145+00:00,583,,Laser at AMC,66,4,62,6.1,https://www.amctheatres.com/showtimes/144637618/seats,Laser at AMC @ 10:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Waterfront 22,Pittsburgh,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,7:15pm,2026-08-10T11:43:09.103145+00:00,748,,Laser at AMC,66,15,51,22.7,https://www.amctheatres.com/showtimes/144637619/seats,Laser at AMC @ 7:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Waterfront 22,Pittsburgh,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,4:30pm,2026-08-10T11:43:09.103145+00:00,913,,Laser at AMC,66,16,50,24.2,https://www.amctheatres.com/showtimes/144637620/seats,Laser at AMC @ 4:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Waterfront 22,Pittsburgh,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,1:45pm,2026-08-10T11:43:09.103145+00:00,1078,,Laser at AMC,66,10,56,15.2,https://www.amctheatres.com/showtimes/144637621/seats,Laser at AMC @ 1:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Waterfront 22,Pittsburgh,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,10:50am,2026-08-10T11:43:09.103145+00:00,1253,,Laser at AMC,66,2,64,3,https://www.amctheatres.com/showtimes/145815693/seats,Laser at AMC @ 10:50am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Georgetown 14,Washington DC,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:30pm,2026-08-10T11:43:11.189980+00:00,733,,Laser at AMC,74,47,27,63.5,https://www.amctheatres.com/showtimes/145475996/seats,Laser at AMC @ 7:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Georgetown 14,Washington DC,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,2:00pm,2026-08-10T11:43:11.189980+00:00,1063,,Laser at AMC,74,49,25,66.2,https://www.amctheatres.com/showtimes/145475998/seats,Laser at AMC @ 2:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Georgetown 14,Washington DC,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:20am,2026-08-10T11:43:11.189980+00:00,1283,,Laser at AMC,98,17,81,17.3,https://www.amctheatres.com/showtimes/145847816/seats,Laser at AMC @ 10:20am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Georgetown 14,Washington DC,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,4:45pm,2026-08-10T11:43:11.189980+00:00,898,,Open Caption (On-screen Subtitles),74,39,35,52.7,https://www.amctheatres.com/showtimes/145475997/seats,Open Caption (On-screen Subtitles) @ 4:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Georgetown 14,Washington DC,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,10:20pm,2026-08-10T11:43:11.189980+00:00,563,,Laser at AMC,70,2,68,2.9,https://www.amctheatres.com/showtimes/144675263/seats,Laser at AMC @ 10:20pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Georgetown 14,Washington DC,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,7:40pm,2026-08-10T11:43:11.189980+00:00,723,,Laser at AMC,70,0,70,0,https://www.amctheatres.com/showtimes/144675262/seats,Laser at AMC @ 7:40pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Georgetown 14,Washington DC,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,4:55pm,2026-08-10T11:43:11.189980+00:00,888,,Laser at AMC,70,12,58,17.1,https://www.amctheatres.com/showtimes/144675270/seats,Laser at AMC @ 4:55pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Georgetown 14,Washington DC,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,2:10pm,2026-08-10T11:43:11.189980+00:00,1053,,Open Caption (On-screen Subtitles),70,3,67,4.3,https://www.amctheatres.com/showtimes/144675271/seats,Open Caption (On-screen Subtitles) @ 2:10pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Altamonte Mall 18,Orlando,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:00pm,2026-08-10T11:43:22.655872+00:00,583,,Laser at AMC,136,16,120,11.8,https://www.amctheatres.com/showtimes/145425664/seats,Laser at AMC @ 10:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Altamonte Mall 18,Orlando,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:15pm,2026-08-10T11:43:22.655872+00:00,748,,Laser at AMC,136,15,121,11,https://www.amctheatres.com/showtimes/145425663/seats,Laser at AMC @ 7:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Altamonte Mall 18,Orlando,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,4:30pm,2026-08-10T11:43:22.655872+00:00,913,,Laser at AMC,136,41,95,30.1,https://www.amctheatres.com/showtimes/145425665/seats,Laser at AMC @ 4:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Altamonte Mall 18,Orlando,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,11:00am,2026-08-10T11:43:22.655872+00:00,1243,,Laser at AMC,136,8,128,5.9,https://www.amctheatres.com/showtimes/145425667/seats,Laser at AMC @ 11:00am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Altamonte Mall 18,Orlando,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,1:45pm,2026-08-10T11:43:22.655872+00:00,1078,,Open Caption (On-screen Subtitles),136,8,128,5.9,https://www.amctheatres.com/showtimes/145425666/seats,Open Caption (On-screen Subtitles) @ 1:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Altamonte Mall 18,Orlando,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,10:30pm,2026-08-10T11:43:22.655872+00:00,553,,Laser at AMC,136,1,135,0.7,https://www.amctheatres.com/showtimes/144697202/seats,Laser at AMC @ 10:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Altamonte Mall 18,Orlando,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,7:45pm,2026-08-10T11:43:22.655872+00:00,718,,Laser at AMC,136,16,120,11.8,https://www.amctheatres.com/showtimes/144697201/seats,Laser at AMC @ 7:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Altamonte Mall 18,Orlando,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,5:00pm,2026-08-10T11:43:22.655872+00:00,883,,Laser at AMC,136,8,128,5.9,https://www.amctheatres.com/showtimes/144697203/seats,Laser at AMC @ 5:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Altamonte Mall 18,Orlando,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,2:15pm,2026-08-10T11:43:22.655872+00:00,1048,,Laser at AMC,136,23,113,16.9,https://www.amctheatres.com/showtimes/144697204/seats,Laser at AMC @ 2:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Altamonte Mall 18,Orlando,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,11:30am,2026-08-10T11:43:22.655872+00:00,1213,,Laser at AMC,136,5,131,3.7,https://www.amctheatres.com/showtimes/144697205/seats,Laser at AMC @ 11:30am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Neshaminy 24,Philadelphia,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,10:00pm,2026-08-10T11:43:51.514906+00:00,583,,Laser at AMC,150,1,149,0.7,https://www.amctheatres.com/showtimes/145333598/seats,Laser at AMC @ 10:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Neshaminy 24,Philadelphia,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,7:15pm,2026-08-10T11:43:51.514906+00:00,748,,Laser at AMC,150,13,137,8.7,https://www.amctheatres.com/showtimes/145333597/seats,Laser at AMC @ 7:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Neshaminy 24,Philadelphia,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,4:30pm,2026-08-10T11:43:51.514906+00:00,913,,Laser at AMC,150,4,146,2.7,https://www.amctheatres.com/showtimes/145333596/seats,Laser at AMC @ 4:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Neshaminy 24,Philadelphia,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,1:45pm,2026-08-10T11:43:51.514906+00:00,1078,,Laser at AMC,150,9,141,6,https://www.amctheatres.com/showtimes/145333595/seats,Laser at AMC @ 1:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Neshaminy 24,Philadelphia,ET,One Night Only,https://polymarket.com/event/one-night-only-opening-weekend-box-office-20260805172812563,11:00am,2026-08-10T11:43:51.514906+00:00,1243,,Laser at AMC,150,6,144,4,https://www.amctheatres.com/showtimes/145333594/seats,Laser at AMC @ 11:00am (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Neshaminy 24,Philadelphia,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,10:00pm,2026-08-10T11:43:51.514906+00:00,583,,Laser at AMC,150,1,149,0.7,https://www.amctheatres.com/showtimes/144570914/seats,Laser at AMC @ 10:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Neshaminy 24,Philadelphia,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,7:15pm,2026-08-10T11:43:51.514906+00:00,748,,Laser at AMC,150,1,149,0.7,https://www.amctheatres.com/showtimes/144570924/seats,Laser at AMC @ 7:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Neshaminy 24,Philadelphia,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,4:30pm,2026-08-10T11:43:51.514906+00:00,913,,Laser at AMC,150,9,141,6,https://www.amctheatres.com/showtimes/144570923/seats,Laser at AMC @ 4:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-08-07,20260810-074128-da85a2,2026-08-09,Sunday,AMC Neshaminy 24,Philadelphia,ET,Super Troopers 3,https://polymarket.com/event/super-troopers-3-opening-weekend-box-office-20260805172922747,1:45pm,2026-08-10T11:43:51.514906+00:00,1078,,Laser at AMC,150,5,145,3.3,https://www.amctheatres.com/showtimes/144570922/seats,Laser at AMC @ 1:45pm (saved link); showtime_window=sat-sun-10-23-v1
